Verse	WLCsort	WLC	clauseID
4827	113719	עֵינָ֖ן	c17699
4827	113720	שְׁפָֽמָה׃	c17699
4828	113731	וְיָרַ֨ד	c17700
4828	113732	הַגְּבֻ֧ל	c17700
4828	113733	מִשְּׁפָ֛ם	c17700
4828	113734	הָרִבְלָ֖ה	c17700
4828	113735	מִקֶּ֣דֶם	c17700
4828	113736	לָעָ֑יִן	c17700
4828	113737	וְיָרַ֣ד	c17701
4828	113738	הַגְּב֔וּל	c17701
4828	113739	וּמָחָ֛ה	c17702
4828	113740	עַל־	c17702
4828	113741	כֶּ֥תֶף	c17702
4828	113742	יָם־	c17702
4828	113743	כִּנֶּ֖רֶת	c17702
4828	113744	קֵֽדְמָה׃	c17702
4829	113755	וְיָרַ֤ד	c17703
4829	113756	הַגְּבוּל֙	c17703
4829	113757	הַיַּרְדֵּ֔נָה	c17703
4829	113758	וְהָי֥וּ	c17704
4829	113759	תוֹצְאֹתָ֖יו	c17704
4829	113760	יָ֣ם	c17704
4829	113761	הַמֶּ֑לַח	c17704
4829	113762	זֹאת֩	c17705
4829	113763	תִּהְיֶ֨ה	c17705
4829	113764	לָכֶ֥ם	
4829	113765	הָאָ֛רֶץ	c17705
4829	113766	לִגְבֻלֹתֶ֖יהָ	c17705
4829	113767	סָבִֽיב׃	c17705
4830	113778	וַיְצַ֣ו	c17706
4830	113779	מֹשֶׁ֔ה	c17706
4830	113780	אֶת־	c17706
4830	113781	בְּנֵ֥י	c17706
4830	113782	יִשְׂרָאֵ֖ל	c17706
4830	113783	לֵאמֹ֑ר	c17707
4830	113784	זֹ֣את	c17708
4830	113785	הָאָ֗רֶץ	c17708
4830	113786	אֲשֶׁ֨ר	c17709
4830	113787	תִּתְנַחֲל֤וּ	c17709
4830	113788	אֹתָהּ֙	c17709
4830	113789	בְּגוֹרָ֔ל	c17709
4830	113790	אֲשֶׁר֙	c17710
4830	113791	צִוָּ֣ה	c17710
4830	113792	יְהוָ֔ה	c17710
4830	113793	לָתֵ֛ת	c17711
4830	113794	לְתִשְׁעַ֥ת	c17711
4830	113795	הַמַּטּ֖וֹת	c17711
4830	113796	וַחֲצִ֥י	c17711
4830	113797	הַמַּטֶּֽה׃	c17711
4831	113808	כִּ֣י	c17712
4831	113809	לָקְח֞וּ	c17712
4831	113810	מַטֵּ֨ה	c17712
4831	113811	בְנֵ֤י	c17712
4831	113812	הָראוּבֵנִי֙	c17712
4831	113813	לְבֵ֣ית	c17712
4831	113814	אֲבֹתָ֔ם	c17712
4831	113815	וּמַטֵּ֥ה	c17712
4831	113816	בְנֵֽי־	c17712
4831	113817	הַגָּדִ֖י	c17712
4831	113818	לְבֵ֣ית	c17712
4831	113819	אֲבֹתָ֑ם	c17712
4831	113820	וַחֲצִי֙	c17713
4831	113821	מַטֵּ֣ה	c17713
4831	113822	מְנַשֶּׁ֔ה	c17713
4831	113823	לָקְח֖וּ	c17713
4831	113824	נַחֲלָתָֽם׃	c17713
4832	113835	שְׁנֵ֥י	c17714
4832	113836	הַמַּטּ֖וֹת	c17714
4832	113837	וַחֲצִ֣י	c17714
4832	113838	הַמַּטֶּ֑ה	c17714
4832	113839	לָקְח֣וּ	c17714
4832	113840	נַחֲלָתָ֗ם	c17714
4832	113841	מֵעֵ֛בֶר	c17714
4832	113842	לְיַרְדֵּ֥ן	c17714
4832	113843	יְרֵח֖וֹ	c17714
4832	113844	קֵ֥דְמָה	c17714
4832	113845	מִזְרָֽחָה׃	c17714
4832	113846	פ	
4833	113857	וַיְדַבֵּ֥ר	c17715
4833	113858	יְהוָ֖ה	c17715
4833	113859	אֶל־	c17715
4833	113860	מֹשֶׁ֥ה	c17715
4833	113861	לֵּאמֹֽר׃	c17716
4834	113872	אֵ֚לֶּה	c17717
4834	113873	שְׁמ֣וֹת	c17717
4834	113874	הָֽאֲנָשִׁ֔ים	c17717
4834	113875	אֲשֶׁר־	c17718
4834	113876	יִנְחֲל֥וּ	c17718
4834	113877	לָכֶ֖ם	
4834	113878	אֶת־	c17718
4834	113879	הָאָ֑רֶץ	c17718
4834	113880	אֶלְעָזָר֙	c17719
4834	113881	הַכֹּהֵ֔ן	c17719
4834	113882	וִיהוֹשֻׁ֖עַ	c17719
4834	113883	בִּן־	c17719
4834	113884	נֽוּן׃	c17719
4835	113895	וְנָשִׂ֥יא	c17720
4835	113896	אֶחָ֛ד	c17720
4835	113897	נָשִׂ֥יא	c17720
4835	113898	אֶחָ֖ד	c17720
4835	113899	מִמַּטֶּ֑ה	c17720
4835	113900	תִּקְח֖וּ	c17720
4835	113901	לִנְחֹ֥ל	c17721
4835	113902	אֶת־	c17721
4835	113903	הָאָֽרֶץ׃	c17721
4836	113914	וְאֵ֖לֶּה	c17722
4836	113915	שְׁמ֣וֹת	c17722
4836	113916	הָאֲנָשִׁ֑ים	c17722
4836	113917	לְמַטֵּ֣ה	c17723
4836	113918	יְהוּדָ֔ה	c17723
4836	113919	כָּלֵ֖ב	c17723
4836	113920	בֶּן־	c17723
4836	113921	יְפֻנֶּֽה׃	c17723
4837	113932	וּלְמַטֵּה֙	c17724
4837	113933	בְּנֵ֣י	c17724
4837	113934	שִׁמְע֔וֹן	c17724
4837	113935	שְׁמוּאֵ֖ל	c17724
4837	113936	בֶּן־	c17724
4837	113937	עַמִּיהֽוּד׃	c17724
4838	113948	לְמַטֵּ֣ה	c17725
4838	113949	בִנְיָמִ֔ן	c17725
4838	113950	אֱלִידָ֖ד	c17725
4838	113951	בֶּן־	c17725
4838	113952	כִּסְלֽוֹן׃	c17725
4839	113963	וּלְמַטֵּ֥ה	c17726
4839	113964	בְנֵי־	c17726
4839	113965	דָ֖ן	c17726
4839	113966	נָשִׂ֑יא	c17726
4839	113967	בֻּקִּ֖י	c17726
4839	113968	בֶּן־	c17726
4839	113969	יָגְלִֽי׃	c17726
4840	113980	לִבְנֵ֣י	c17727
4840	113981	יוֹסֵ֔ף	c17727
4840	113982	לְמַטֵּ֥ה	c17728
4840	113983	בְנֵֽי־	c17728
4840	113984	מְנַשֶּׁ֖ה	c17728
4840	113985	נָשִׂ֑יא	c17728
4840	113986	חַנִּיאֵ֖ל	c17728
4840	113987	בֶּן־	c17728
4840	113988	אֵפֹֽד׃	c17728
4841	113999	וּלְמַטֵּ֥ה	c17729
4841	114000	בְנֵֽי־	c17729
4841	114001	אֶפְרַ֖יִם	c17729
4841	114002	נָשִׂ֑יא	c17729
4841	114003	קְמוּאֵ֖ל	c17729
4841	114004	בֶּן־	c17729
4841	114005	שִׁפְטָֽן׃	c17729
4842	114016	וּלְמַטֵּ֥ה	c17730
4842	114017	בְנֵֽי־	c17730
4842	114018	זְבוּלֻ֖ן	c17730
4842	114019	נָשִׂ֑יא	c17730
4842	114020	אֱלִיצָפָ֖ן	c17730
4842	114021	בֶּן־	c17730
4842	114022	פַּרְנָֽךְ׃	c17730
4843	114033	וּלְמַטֵּ֥ה	c17731
4843	114034	בְנֵֽי־	c17731
4843	114035	יִשָׂשכָ֖ר	c17731
4843	114036	נָשִׂ֑יא	c17731
4843	114037	פַּלְטִיאֵ֖ל	c17731
4843	114038	בֶּן־	c17731
4843	114039	עַזָּֽן׃	c17731
4844	114050	וּלְמַטֵּ֥ה	c17732
4844	114051	בְנֵי־	c17732
4844	114052	אָשֵׁ֖ר	c17732
4844	114053	נָשִׂ֑יא	c17732
4844	114054	אֲחִיה֖וּד	c17732
4844	114055	בֶּן־	c17732
4844	114056	שְׁלֹמִֽי׃	c17732
4845	114067	וּלְמַטֵּ֥ה	c17733
4845	114068	בְנֵֽי־	c17733
4845	114069	נַפְתָּלִ֖י	c17733
4845	114070	נָשִׂ֑יא	c17733
4845	114071	פְּדַהְאֵ֖ל	c17733
4845	114072	בֶּן־	c17733
4845	114073	עַמִּיהֽוּד׃	c17733
4846	114084	אֵ֕לֶּה	c17734
4846	114085	אֲשֶׁ֖ר	c17735
4846	114086	צִוָּ֣ה	c17735
4846	114087	יְהוָ֑ה	c17735
4846	114088	לְנַחֵ֥ל	c17736
4846	114089	אֶת־	c17736
4846	114090	בְּנֵֽי־	c17736
4846	114091	יִשְׂרָאֵ֖ל	c17736
4846	114092	בְּאֶ֥רֶץ	c17736
4846	114093	כְּנָֽעַן׃	c17736
4846	114094	פ	
4847	114105	וַיְדַבֵּ֧ר	c17737
4847	114106	יְהוָ֛ה	c17737
4847	114107	אֶל־	c17737
4847	114108	מֹשֶׁ֖ה	c17737
4847	114109	בְּעַֽרְבֹ֣ת	c17737
4847	114110	מוֹאָ֑ב	c17737
4847	114111	עַל־	c17737
4847	114112	יַרְדֵּ֥ן	c17737
4847	114113	יְרֵח֖וֹ	c17737
4847	114114	לֵאמֹֽר׃	c17738
4848	114125	צַו֮	c17739
4848	114126	אֶת־	c17739
4848	114127	בְּנֵ֣י	c17739
4848	114128	יִשְׂרָאֵל֒	c17739
4848	114129	וְנָתְנ֣וּ	c17740
4848	114130	לַלְוִיִּ֗ם	c17740
4848	114131	מִֽנַּחֲלַ֛ת	c17740
4848	114132	אֲחֻזָּתָ֖ם	c17740
4848	114133	עָרִ֣ים	c17740
4848	114134	לָשָׁ֑בֶת	c17741
4848	114135	וּמִגְרָ֗שׁ	c17742
4848	114136	לֶֽעָרִים֙	c17742
4848	114137	סְבִיבֹ֣תֵיהֶ֔ם	c17742
4848	114138	תִּתְּנ֖וּ	c17742
4848	114139	לַלְוִיִּֽם׃	c17742
4849	114150	וְהָי֧וּ	c17743
4849	114151	הֶֽעָרִ֛ים	c17743
4849	114152	לָהֶ֖ם	
4849	114153	לָשָׁ֑בֶת	c17744
4849	114154	וּמִגְרְשֵׁיהֶ֗ם	c17745
4849	114155	יִהְי֤וּ	c17745
4849	114156	לִבְהֶמְתָּם֙	c17745
4849	114157	וְלִרְכֻשָׁ֔ם	c17745
4849	114158	וּלְכֹ֖ל	c17745
4849	114159	חַיָּתָֽם׃	c17745
4850	114170	וּמִגְרְשֵׁי֙	c17746
4850	114171	הֶֽעָרִ֔ים	c17746
4850	114172	אֲשֶׁ֥ר	c17747
4850	114173	תִּתְּנ֖וּ	c17747
4850	114174	לַלְוִיִּ֑ם	c17747
4850	114175	מִקִּ֤יר	c17748
4850	114176	הָעִיר֙	c17748
4850	114177	וָח֔וּצָה	c17748
4850	114178	אֶ֥לֶף	c17748
4850	114179	אַמָּ֖ה	c17748
4850	114180	סָבִֽיב׃	c17748
4851	114191	וּמַדֹּתֶ֞ם	c17749
4851	114192	מִח֣וּץ	c17749
4851	114193	לָעִ֗יר	c17749
4851	114194	אֶת־	c17749
4851	114195	פְּאַת־	c17749
4851	114196	קֵ֣דְמָה	c17749
4851	114197	אַלְפַּ֪יִם	c17749
4851	114198	בָּֽאַמָּ֟ה	c17749
4851	114199	וְאֶת־	c17750
4851	114200	פְּאַת־	c17750
4851	114201	נֶגֶב֩	c17750
4851	114202	אַלְפַּ֨יִם	c17750
4851	114203	בָּאַמָּ֜ה	c17750
4851	114204	וְאֶת־	c17751
4851	114205	פְּאַת־	c17751
4851	114206	יָ֣ם ׀	c17751
4851	114207	אַלְפַּ֣יִם	c17751
4851	114208	בָּֽאַמָּ֗ה	c17751
4851	114209	וְאֵ֨ת	c17752
4851	114210	פְּאַ֥ת	c17752
4851	114211	צָפ֛וֹן	c17752
4851	114212	אַלְפַּ֥יִם	c17752
4851	114213	בָּאַמָּ֖ה	c17752
4851	114214	וְהָעִ֣יר	c17753
4851	114215	בַּתָּ֑וֶךְ	c17753
4851	114216	זֶ֚ה	c17754
4851	114217	יִהְיֶ֣ה	c17754
4851	114218	לָהֶ֔ם	
4851	114219	מִגְרְשֵׁ֖י	c17754
4851	114220	הֶעָרִֽים׃	c17754
4852	114231	וְאֵ֣ת	c17755
4852	114232	הֶֽעָרִ֗ים	c17755
4852	114233	אֲשֶׁ֤ר	c17756
4852	114234	תִּתְּנוּ֙	c17756
4852	114235	לַלְוִיִּ֔ם	c17756
4852	114236	אֵ֚ת	c17757
4852	114237	שֵׁשׁ־	c17757
4852	114238	עָרֵ֣י	c17757
4852	114239	הַמִּקְלָ֔ט	c17757
4852	114240	אֲשֶׁ֣ר	c17758
4852	114241	תִּתְּנ֔וּ	c17758
4852	114242	לָנֻ֥ס	c17759
4852	114243	שָׁ֖מָּה	c17759
4852	114244	הָרֹצֵ֑חַ	c17759
4852	114245	וַעֲלֵיהֶ֣ם	c17760
4852	114246	תִּתְּנ֔וּ	c17760
4852	114247	אַרְבָּעִ֥ים	c17760
4852	114248	וּשְׁתַּ֖יִם	c17760
4852	114249	עִֽיר׃	c17760
4853	114260	כָּל־	c17761
4853	114261	הֶעָרִ֗ים	c17761
4853	114262	אֲשֶׁ֤ר	c17762
4853	114263	תִּתְּנוּ֙	c17762
4853	114264	לַלְוִיִּ֔ם	c17762
4853	114265	אַרְבָּעִ֥ים	c17763
4853	114266	וּשְׁמֹנֶ֖ה	c17763
4853	114267	עִ֑יר	c17763
4853	114268	אֶתְהֶ֖ן	c17764
4853	114269	וְאֶת־	c17764
4853	114270	מִגְרְשֵׁיהֶֽן׃	c17764
4854	114281	וְהֶֽעָרִ֗ים	c17765
4854	114282	אֲשֶׁ֤ר	c17766
4854	114283	תִּתְּנוּ֙	c17766
4854	114284	מֵאֲחֻזַּ֣ת	c17766
4854	114285	בְּנֵי־	c17766
4854	114286	יִשְׂרָאֵ֔ל	c17766
4854	114287	מֵאֵ֤ת	c17767
4854	114288	הָרַב֙	c17767
4854	114289	תַּרְבּ֔וּ	c17767
4854	114290	וּמֵאֵ֥ת	c17768
4854	114291	הַמְעַ֖ט	c17768
4854	114292	תַּמְעִ֑יטוּ	c17768
4854	114293	אִ֗ישׁ	c17769
4854	114294	כְּפִ֤י	c17769
4854	114295	נַחֲלָתוֹ֙	c17769
4854	114296	אֲשֶׁ֣ר	c17770
4854	114297	יִנְחָ֔לוּ	c17770
4854	114298	יִתֵּ֥ן	c17771
4854	114299	מֵעָרָ֖יו	c17771
4854	114300	לַלְוִיִּֽם׃	c17771
4854	114301	פ	
4855	114312	וַיְדַבֵּ֥ר	c17772
4855	114313	יְהוָ֖ה	c17772
4855	114314	אֶל־	c17772
4855	114315	מֹשֶׁ֥ה	c17772
4855	114316	לֵּאמֹֽר׃	c17773
4856	114327	דַּבֵּר֙	c17774
4856	114328	אֶל־	c17774
4856	114329	בְּנֵ֣י	c17774
4856	114330	יִשְׂרָאֵ֔ל	c17774
4856	114331	וְאָמַרְתָּ֖	c17775
4856	114332	אֲלֵהֶ֑ם	c17775
4856	114333	כִּ֥י	c17776
4856	114334	אַתֶּ֛ם	c17776
4856	114335	עֹבְרִ֥ים	c17776
4856	114336	אֶת־	c17776
4856	114337	הַיַּרְדֵּ֖ן	c17776
4856	114338	אַ֥רְצָה	c17776
4856	114339	כְּנָֽעַן׃	c17776
4857	114350	וְהִקְרִיתֶ֤ם	c17777
4857	114351	לָכֶם֙	
4857	114352	עָרִ֔ים	c17777
4857	114353	עָרֵ֥י	c17778
4857	114354	מִקְלָ֖ט	c17778
4857	114355	תִּהְיֶ֣ינָה	c17778
4857	114356	לָכֶ֑ם	
4857	114357	וְנָ֥ס	c17779
4857	114358	שָׁ֙מָּה֙	c17779
4857	114359	רֹצֵ֔חַ	c17779
4857	114360	מַכֵּה־	c17780
4857	114361	נֶ֖פֶשׁ	c17780
4857	114362	בִּשְׁגָגָֽה׃	c17780
4858	114373	וְהָי֨וּ	c17781
4858	114374	לָכֶ֧ם	
4858	114375	הֶעָרִ֛ים	c17781
4858	114376	לְמִקְלָ֖ט	c17781
4858	114377	מִגֹּאֵ֑ל	c17781
4858	114378	וְלֹ֤א	c17782
4858	114379	יָמוּת֙	c17782
4858	114380	הָרֹצֵ֔חַ	c17782
4858	114381	עַד־	c17783
4858	114382	עָמְד֛וֹ	c17783
4858	114383	לִפְנֵ֥י	c17783
4858	114384	הָעֵדָ֖ה	c17783
4858	114385	לַמִּשְׁפָּֽט׃	c17783
4859	114396	וְהֶעָרִ֖ים	c17784
4859	114397	אֲשֶׁ֣ר	c17785
4859	114398	תִּתֵּ֑נוּ	c17785
4859	114399	שֵׁשׁ־	c17786
4859	114400	עָרֵ֥י	c17786
4859	114401	מִקְלָ֖ט	c17786
4859	114402	תִּהְיֶ֥ינָה	c17786
4859	114403	לָכֶֽם׃	
4860	114414	אֵ֣ת ׀	c17787
4860	114415	שְׁלֹ֣שׁ	c17787
4860	114416	הֶעָרִ֗ים	c17787
4860	114417	תִּתְּנוּ֙	c17787
4860	114418	מֵעֵ֣בֶר	c17787
4860	114419	לַיַּרְדֵּ֔ן	c17787
4860	114420	וְאֵת֙	c17788
4860	114421	שְׁלֹ֣שׁ	c17788
4860	114422	הֶֽעָרִ֔ים	c17788
4860	114423	תִּתְּנ֖וּ	c17788
4860	114424	בְּאֶ֣רֶץ	c17788
4860	114425	כְּנָ֑עַן	c17788
4860	114426	עָרֵ֥י	c17789
4860	114427	מִקְלָ֖ט	c17789
4860	114428	תִּהְיֶֽינָה׃	c17789
4861	114439	לִבְנֵ֣י	c17790
4861	114440	יִשְׂרָאֵ֗ל	c17790
4861	114441	וְלַגֵּ֤ר	c17790
4861	114442	וְלַתּוֹשָׁב֙	c17790
4861	114443	בְּתוֹכָ֔ם	c17790
4861	114444	תִּהְיֶ֛ינָה	c17790
4861	114445	שֵׁשׁ־	c17790
4861	114446	הֶעָרִ֥ים	c17790
4861	114447	הָאֵ֖לֶּה	c17790
4861	114448	לְמִקְלָ֑ט	c17790
4861	114449	לָנ֣וּס	c17791
4861	114450	שָׁ֔מָּה	c17791
4861	114451	כָּל־	c17791
4861	114452	מַכֵּה־	c17792
4861	114453	נֶ֖פֶשׁ	c17792
4861	114454	בִּשְׁגָגָֽה׃	c17792
4862	114465	וְאִם־	c17793
4862	114466	בִּכְלִ֨י	c17793
4862	114467	בַרְזֶ֧ל ׀	c17793
4862	114468	הִכָּ֛הוּ	c17793
4862	114469	וַיָּמֹ֖ת	c17794
4862	114470	רֹצֵ֣חַֽ	c17795
4862	114471	ה֑וּא	c17795
4862	114472	מ֥וֹת	c17796
4862	114473	יוּמַ֖ת	c17796
4862	114474	הָרֹצֵֽחַ׃	c17796
4863	114485	וְאִ֡ם	c17797
4863	114486	בְּאֶ֣בֶן	c17797
4863	114487	יָד֩	c17797
4863	114488	אֲשֶׁר־	c17798
4863	114489	יָמ֨וּת	c17798
4863	114490	בָּ֥הּ	
4863	114491	הִכָּ֛הוּ	c17799
4863	114492	וַיָּמֹ֖ת	c17800
4863	114493	רֹצֵ֣חַֽ	c17801
4863	114494	ה֑וּא	c17801
4863	114495	מ֥וֹת	c17802
4863	114496	יוּמַ֖ת	c17802
4863	114497	הָרֹצֵֽחַ׃	c17802
4864	114508	א֡וֹ	c17803
4864	114509	בִּכְלִ֣י	c17803
4864	114510	עֵֽץ־	c17803
4864	114511	יָד֩	c17803
4864	114512	אֲשֶׁר־	c17804
4864	114513	יָמ֨וּת	c17804
4864	114514	בּ֥וֹ	
4864	114515	הִכָּ֛הוּ	c17805
4864	114516	וַיָּמֹ֖ת	c17806
4864	114517	רֹצֵ֣חַֽ	c17807
4864	114518	ה֑וּא	c17807
4864	114519	מ֥וֹת	c17808
4864	114520	יוּמַ֖ת	c17808
4864	114521	הָרֹצֵֽחַ׃	c17808
4865	114532	גֹּאֵ֣ל	c17809
4865	114533	הַדָּ֔ם	c17809
4865	114534	ה֥וּא	c17810
4865	114535	יָמִ֖ית	c17810
4865	114536	אֶת־	c17810
4865	114537	הָרֹצֵ֑חַ	c17810
4865	114538	בְּפִגְעוֹ־	c17811
4865	114539	ב֖וֹ	
4865	114540	ה֥וּא	c17812
4865	114541	יְמִיתֶֽנּוּ׃	c17812
4866	114552	וְאִם־	c17813
4866	114553	בְּשִׂנְאָ֖ה	c17813
4866	114554	יֶהְדָּפֶ֑נּוּ	c17813
4866	114555	אֽוֹ־	c17814
4866	114556	הִשְׁלִ֥יךְ	c17814
4866	114557	עָלָ֛יו	c17814
4866	114558	בִּצְדִיָּ֖ה	c17814
4866	114559	וַיָּמֹֽת׃	c17815
4867	114570	א֣וֹ	c17816
4867	114571	בְאֵיבָ֞ה	c17816
4867	114572	הִכָּ֤הוּ	c17816
4867	114573	בְיָדוֹ֙	c17816
4867	114574	וַיָּמֹ֔ת	c17817
4867	114575	מֽוֹת־	c17818
4867	114576	יוּמַ֥ת	c17818
4867	114577	הַמַּכֶּ֖ה	c17818
4867	114578	רֹצֵ֣חַֽ	c17819
4867	114579	ה֑וּא	c17819
4867	114580	גֹּאֵ֣ל	c17820
4867	114581	הַדָּ֗ם	c17820
4867	114582	יָמִ֛ית	c17820
4867	114583	אֶת־	c17820
4867	114584	הָרֹצֵ֖חַ	c17820
4867	114585	בְּפִגְעוֹ־	c17821
4867	114586	בֽוֹ׃	
4868	114597	וְאִם־	c17822
4868	114598	בְּפֶ֥תַע	c17822
4868	114599	בְּלֹא־	c17822
4868	114600	אֵיבָ֖ה	c17822
4868	114601	הֲדָפ֑וֹ	c17822
4868	114602	אוֹ־	c17823
4868	114603	הִשְׁלִ֥יךְ	c17823
4868	114604	עָלָ֛יו	c17823
4868	114605	כָּל־	c17823
4868	114606	כְּלִ֖י	c17823
4868	114607	בְּלֹ֥א	c17823
4868	114608	צְדִיָּֽה׃	c17823
4869	114619	א֣וֹ	c17824
4869	114620	בְכָל־	c17824
4869	114621	אֶ֜בֶן	c17824
4869	114622	אֲשֶׁר־	c17825
4869	114623	יָמ֥וּת	c17825
4869	114624	בָּהּ֙	
4869	114625	בְּלֹ֣א	c17826
4869	114626	רְא֔וֹת	c17826
4869	114627	וַיַּפֵּ֥ל	c17827
4869	114628	עָלָ֖יו	c17827
4869	114629	וַיָּמֹ֑ת	c17828
4869	114630	וְהוּא֙	c17829
4869	114631	לֹא־	c17829
4869	114632	אוֹיֵ֣ב	c17829
4869	114633	ל֔וֹ	
4869	114634	וְלֹ֥א	c17830
4869	114635	מְבַקֵּ֖שׁ	c17830
4869	114636	רָעָתֽוֹ׃	c17830
4870	114647	וְשָֽׁפְטוּ֙	c17831
4870	114648	הָֽעֵדָ֔ה	c17831
4870	114649	בֵּ֚ין	c17831
4870	114650	הַמַּכֶּ֔ה	c17831
4870	114651	וּבֵ֖ין	c17831
4870	114652	גֹּאֵ֣ל	c17831
4870	114653	הַדָּ֑ם	c17831
4870	114654	עַ֥ל	c17831
4870	114655	הַמִּשְׁפָּטִ֖ים	c17831
4870	114656	הָאֵֽלֶּה׃	c17831
4871	114667	וְהִצִּ֨ילוּ	c17832
4871	114668	הָעֵדָ֜ה	c17832
4871	114669	אֶת־	c17832
4871	114670	הָרֹצֵ֗חַ	c17832
4871	114671	מִיַּד֮	c17832
4871	114672	גֹּאֵ֣ל	c17832
4871	114673	הַדָּם֒	c17832
4871	114674	וְהֵשִׁ֤יבוּ	c17833
4871	114675	אֹתוֹ֙	c17833
4871	114676	הָֽעֵדָ֔ה	c17833
4871	114677	אֶל־	c17833
4871	114678	עִ֥יר	c17833
4871	114679	מִקְלָט֖וֹ	c17833
4871	114680	אֲשֶׁר־	c17834
4871	114681	נָ֣ס	c17834
4871	114682	שָׁ֑מָּה	c17834
4871	114683	וְיָ֣שַׁב	c17835
4871	114684	בָּ֗הּ	
4871	114685	עַד־	c17835
4871	114686	מוֹת֙	c17835
4871	114687	הַכֹּהֵ֣ן	c17835
4871	114688	הַגָּדֹ֔ל	c17835
4871	114689	אֲשֶׁר־	c17836
4871	114690	מָשַׁ֥ח	c17836
4871	114691	אֹת֖וֹ	c17836
4871	114692	בְּשֶׁ֥מֶן	c17836
4871	114693	הַקֹּֽדֶשׁ׃	c17836
4872	114704	וְאִם־	c17837
4872	114705	יָצֹ֥א	c17837
4872	114706	יֵצֵ֖א	c17837
4872	114707	הָרֹצֵ֑חַ	c17837
4872	114708	אֶת־	c17837
4872	114709	גְּבוּל֙	c17837
4872	114710	עִ֣יר	c17837
4872	114711	מִקְלָט֔וֹ	c17837
4872	114712	אֲשֶׁ֥ר	c17838
4872	114713	יָנ֖וּס	c17838
4872	114714	שָֽׁמָּה׃	c17838
4873	114725	וּמָצָ֤א	c17839
4873	114726	אֹתוֹ֙	c17839
4873	114727	גֹּאֵ֣ל	c17839
4873	114728	הַדָּ֔ם	c17839
4873	114729	מִח֕וּץ	c17839
4873	114730	לִגְב֖וּל	c17839
4873	114731	עִ֣יר	c17839
4873	114732	מִקְלָט֑וֹ	c17839
4873	114733	וְרָצַ֞ח	c17840
4873	114734	גֹּאֵ֤ל	c17840
4873	114735	הַדָּם֙	c17840
4873	114736	אֶת־	c17840
4873	114737	הָ֣רֹצֵ֔חַ	c17840
4873	114738	אֵ֥ין	c17841
4873	114739	ל֖וֹ	
4873	114740	דָּֽם׃	c17841
4874	114751	כִּ֣י	c17842
4874	114752	בְעִ֤יר	c17842
4874	114753	מִקְלָטוֹ֙	c17842
4874	114754	יֵשֵׁ֔ב	c17842
4874	114755	עַד־	c17842
4874	114756	מ֖וֹת	c17842
4874	114757	הַכֹּהֵ֣ן	c17842
4874	114758	הַגָּדֹ֑ל	c17842
4874	114759	וְאַחֲרֵ֥י	c17843
4874	114760	מוֹת֙	c17843
4874	114761	הַכֹּהֵ֣ן	c17843
4874	114762	הַגָּדֹ֔ל	c17843
4874	114763	יָשׁוּב֙	c17843
4874	114764	הָרֹצֵ֔חַ	c17843
4874	114765	אֶל־	c17843
4874	114766	אֶ֖רֶץ	c17843
4874	114767	אֲחֻזָּתֽוֹ׃	c17843
4875	114778	וְהָי֨וּ	c17844
4875	114779	אֵ֧לֶּה	c17844
4875	114780	לָכֶ֛ם	
4875	114781	לְחֻקַּ֥ת	c17844
4875	114782	מִשְׁפָּ֖ט	c17844
4875	114783	לְדֹרֹתֵיכֶ֑ם	c17844
4875	114784	בְּכֹ֖ל	c17844
4875	114785	מוֹשְׁבֹתֵיכֶֽם׃	c17844
4876	114796	כָּל־	c17845
4876	114797	מַ֨כֵּה־	c17845
4876	114798	נֶ֔פֶשׁ	c17845
4876	114799	לְפִ֣י	c17846
4876	114800	עֵדִ֔ים	c17846
4876	114801	יִרְצַ֖ח	c17846
4876	114802	אֶת־	c17846
4876	114803	הָרֹצֵ֑חַ	c17846
4876	114804	וְעֵ֣ד	c17847
4876	114805	אֶחָ֔ד	c17847
4876	114806	לֹא־	c17847
4876	114807	יַעֲנֶ֥ה	c17847
4876	114808	בְנֶ֖פֶשׁ	c17847
4876	114809	לָמֽוּת׃	c17848
4877	114820	וְלֹֽא־	c17849
4877	114821	תִקְח֥וּ	c17849
4877	114822	כֹ֙פֶר֙	c17849
4877	114823	לְנֶ֣פֶשׁ	c17849
4877	114824	רֹצֵ֔חַ	c17849
4877	114825	אֲשֶׁר־	c17850
4877	114826	ה֥וּא	c17850
4877	114827	רָשָׁ֖ע	c17850
4877	114828	לָמ֑וּת	c17851
4877	114829	כִּי־	c17852
4877	114830	מ֖וֹת	c17852
4877	114831	יוּמָֽת׃	c17852
4878	114842	וְלֹא־	c17853
4878	114843	תִקְח֣וּ	c17853
4878	114844	כֹ֔פֶר	c17853
4878	114845	לָנ֖וּס	c17854
4878	114846	אֶל־	c17854
4878	114847	עִ֣יר	c17854
