OGNTsort	lexicalEntry	morphology	book	KJVversification	OGNTversification
052606	G846	P-NPN	43	43.5.36	43.5.36
052607	G3588	T-NPN	43	43.5.36	43.5.36
052608	G2041	N-NPN	43	43.5.36	43.5.36
052609	G3739	R-APN	43	43.5.36	43.5.36
052610	G4160	V-PAI-1S	43	43.5.36	43.5.36
052611	G3140	V-PAI-3S	43	43.5.36	43.5.36
052612	G4012	PREP	43	43.5.36	43.5.36
052613	G1473	P-1GS	43	43.5.36	43.5.36
052614	G3754	CONJ	43	43.5.36	43.5.36
052615	G3588	T-NSM	43	43.5.36	43.5.36
052616	G3962	N-NSM	43	43.5.36	43.5.36
052617	G1473	P-1AS	43	43.5.36	43.5.36
052618	G649	V-RAI-3S	43	43.5.36	43.5.36
052619	G2532	CONJ	43	43.5.37	43.5.37
052620	G3588	T-NSM	43	43.5.37	43.5.37
052621	G3992	V-AAP-NSM	43	43.5.37	43.5.37
052622	G1473	P-1AS	43	43.5.37	43.5.37
052623	G3962	N-NSM	43	43.5.37	43.5.37
052624	G1565	D-NSM	43	43.5.37	43.5.37
052625	G3140	V-RAI-3S	43	43.5.37	43.5.37
052626	G4012	PREP	43	43.5.37	43.5.37
052627	G1473	P-1GS	43	43.5.37	43.5.37
052628	G3777	CONJ-N	43	43.5.37	43.5.37
052629	G5456	N-ASF	43	43.5.37	43.5.37
052630	G846	P-GSM	43	43.5.37	43.5.37
052631	G4455	ADV	43	43.5.37	43.5.37
052632	G191	V-2RAI-2P	43	43.5.37	43.5.37
052633	G3777	CONJ-N	43	43.5.37	43.5.37
052634	G1491	N-ASN	43	43.5.37	43.5.37
052635	G846	P-GSM	43	43.5.37	43.5.37
052636	G3708	V-RAI-2P	43	43.5.37	43.5.37
052637	G2532	CONJ	43	43.5.38	43.5.38
052638	G3588	T-ASM	43	43.5.38	43.5.38
052639	G3056	N-ASM	43	43.5.38	43.5.38
052640	G846	P-GSM	43	43.5.38	43.5.38
052641	G3756	PRT-N	43	43.5.38	43.5.38
052642	G2192	V-PAI-2P	43	43.5.38	43.5.38
052643	G1722	PREP	43	43.5.38	43.5.38
052644	G4771	P-2DP	43	43.5.38	43.5.38
052645	G3306	V-PAP-ASM	43	43.5.38	43.5.38
052646	G3754	CONJ	43	43.5.38	43.5.38
052647	G3739	R-ASM	43	43.5.38	43.5.38
052648	G649	V-AAI-3S	43	43.5.38	43.5.38
052649	G1565	D-NSM	43	43.5.38	43.5.38
052650	G3778	D-DSM	43	43.5.38	43.5.38
052651	G4771	P-2NP	43	43.5.38	43.5.38
052652	G3756	PRT-N	43	43.5.38	43.5.38
052653	G4100	V-PAI-2P	43	43.5.38	43.5.38
052654	G2045	V-PAI-2P	43	43.5.39	43.5.39
052655	G3588	T-APF	43	43.5.39	43.5.39
052656	G1124	N-APF	43	43.5.39	43.5.39
052657	G3754	CONJ	43	43.5.39	43.5.39
052658	G4771	P-2NP	43	43.5.39	43.5.39
052659	G1380	V-PAI-2P	43	43.5.39	43.5.39
052660	G1722	PREP	43	43.5.39	43.5.39
052661	G846	P-DPF	43	43.5.39	43.5.39
052662	G2222	N-ASF	43	43.5.39	43.5.39
052663	G166	A-ASF	43	43.5.39	43.5.39
052664	G2192	V-PAN	43	43.5.39	43.5.39
052665	G2532	CONJ	43	43.5.39	43.5.39
052666	G1565	D-NPF	43	43.5.39	43.5.39
052667	G1510	V-PAI-3P	43	43.5.39	43.5.39
052668	G3588	T-NPF	43	43.5.39	43.5.39
052669	G3140	V-PAP-NPF	43	43.5.39	43.5.39
052670	G4012	PREP	43	43.5.39	43.5.39
052671	G1473	P-1GS	43	43.5.39	43.5.39
052672	G2532	CONJ	43	43.5.40	43.5.40
052673	G3756	PRT-N	43	43.5.40	43.5.40
052674	G2309	V-PAI-2P	43	43.5.40	43.5.40
052675	G2064	V-2AAN	43	43.5.40	43.5.40
052676	G4314	PREP	43	43.5.40	43.5.40
052677	G1473	P-1AS	43	43.5.40	43.5.40
052678	G2443	CONJ	43	43.5.40	43.5.40
052679	G2222	N-ASF	43	43.5.40	43.5.40
052680	G2192	V-PAS-2P	43	43.5.40	43.5.40
052681	G1391	N-ASF	43	43.5.41	43.5.41
052682	G3844	PREP	43	43.5.41	43.5.41
052683	G444	N-GPM	43	43.5.41	43.5.41
052684	G3756	PRT-N	43	43.5.41	43.5.41
052685	G2983	V-PAI-1S	43	43.5.41	43.5.41
052686	G235	CONJ	43	43.5.42	43.5.42
052687	G1097	V-RAI-1S	43	43.5.42	43.5.42
052688	G4771	P-2AP	43	43.5.42	43.5.42
052689	G3754	CONJ	43	43.5.42	43.5.42
052690	G3588	T-ASF	43	43.5.42	43.5.42
052691	G26	N-ASF	43	43.5.42	43.5.42
052692	G3588	T-GSM	43	43.5.42	43.5.42
052693	G2316	N-GSM	43	43.5.42	43.5.42
052694	G3756	PRT-N	43	43.5.42	43.5.42
052695	G2192	V-PAI-2P	43	43.5.42	43.5.42
052696	G1722	PREP	43	43.5.42	43.5.42
052697	G1438	F-2DPM	43	43.5.42	43.5.42
052698	G1473	P-1NS	43	43.5.43	43.5.43
052699	G2064	V-2RAI-1S	43	43.5.43	43.5.43
052700	G1722	PREP	43	43.5.43	43.5.43
052701	G3588	T-DSN	43	43.5.43	43.5.43
052702	G3686	N-DSN	43	43.5.43	43.5.43
052703	G3588	T-GSM	43	43.5.43	43.5.43
052704	G3962	N-GSM	43	43.5.43	43.5.43
052705	G1473	P-1GS	43	43.5.43	43.5.43
052706	G2532	CONJ	43	43.5.43	43.5.43
052707	G3756	PRT-N	43	43.5.43	43.5.43
052708	G2983	V-PAI-2P	43	43.5.43	43.5.43
052709	G1473	P-1AS	43	43.5.43	43.5.43
052710	G1437	CONJ	43	43.5.43	43.5.43
052711	G243	A-NSM	43	43.5.43	43.5.43
052712	G2064	V-2AAS-3S	43	43.5.43	43.5.43
052713	G1722	PREP	43	43.5.43	43.5.43
052714	G3588	T-DSN	43	43.5.43	43.5.43
052715	G3686	N-DSN	43	43.5.43	43.5.43
052716	G3588	T-DSN	43	43.5.43	43.5.43
052717	G2398	A-DSN	43	43.5.43	43.5.43
052718	G1565	D-ASM	43	43.5.43	43.5.43
052719	G2983	V-FDI-2P	43	43.5.43	43.5.43
052720	G4459	ADV	43	43.5.44	43.5.44
052721	G1410	V-PNI-2P	43	43.5.44	43.5.44
052722	G4771	P-2NP	43	43.5.44	43.5.44
052723	G4100	V-AAN	43	43.5.44	43.5.44
052724	G1391	N-ASF	43	43.5.44	43.5.44
052725	G3844	PREP	43	43.5.44	43.5.44
052726	G240	C-GPM	43	43.5.44	43.5.44
052727	G2983	V-PAP-NPM	43	43.5.44	43.5.44
052728	G2532	CONJ	43	43.5.44	43.5.44
052729	G3588	T-ASF	43	43.5.44	43.5.44
052730	G1391	N-ASF	43	43.5.44	43.5.44
052731	G3588	T-ASF	43	43.5.44	43.5.44
052732	G3844	PREP	43	43.5.44	43.5.44
052733	G3588	T-GSM	43	43.5.44	43.5.44
052734	G3441	A-GSM	43	43.5.44	43.5.44
052735	G2316	N-GSM	43	43.5.44	43.5.44
052736	G3756	PRT-N	43	43.5.44	43.5.44
052737	G2212	V-PAI-2P	43	43.5.44	43.5.44
052738	G3361	PRT-N	43	43.5.45	43.5.45
052739	G1380	V-PAM-2P	43	43.5.45	43.5.45
052740	G3754	CONJ	43	43.5.45	43.5.45
052741	G1473	P-1NS	43	43.5.45	43.5.45
052742	G2723	V-FAI-1S	43	43.5.45	43.5.45
052743	G4771	P-2GP	43	43.5.45	43.5.45
052744	G4314	PREP	43	43.5.45	43.5.45
052745	G3588	T-ASM	43	43.5.45	43.5.45
052746	G3962	N-ASM	43	43.5.45	43.5.45
052747	G1510	V-PAI-3S	43	43.5.45	43.5.45
052748	G3588	T-NSM	43	43.5.45	43.5.45
052749	G2723	V-PAP-NSM	43	43.5.45	43.5.45
052750	G4771	P-2GP	43	43.5.45	43.5.45
052751	G3475	N-NSM-P	43	43.5.45	43.5.45
052752	G1519	PREP	43	43.5.45	43.5.45
052753	G3739	R-ASM	43	43.5.45	43.5.45
052754	G4771	P-2NP	43	43.5.45	43.5.45
052755	G1679	V-RAI-2P	43	43.5.45	43.5.45
052756	G1487	CONJ	43	43.5.46	43.5.46
052757	G1063	CONJ	43	43.5.46	43.5.46
052758	G4100	V-IAI-2P	43	43.5.46	43.5.46
052759	G3475	N-DSM-P	43	43.5.46	43.5.46
052760	G4100	V-IAI-2P	43	43.5.46	43.5.46
052761	G302	PRT	43	43.5.46	43.5.46
052762	G1473	P-1DS	43	43.5.46	43.5.46
052763	G4012	PREP	43	43.5.46	43.5.46
052764	G1063	CONJ	43	43.5.46	43.5.46
052765	G1473	P-1GS	43	43.5.46	43.5.46
052766	G1565	D-NSM	43	43.5.46	43.5.46
052767	G1125	V-2AAI-3S	43	43.5.46	43.5.46
052768	G1487	CONJ	43	43.5.47	43.5.47
052769	G1161	CONJ	43	43.5.47	43.5.47
052770	G3588	T-DPN	43	43.5.47	43.5.47
052771	G1565	D-GSM	43	43.5.47	43.5.47
052772	G1121	N-DPN	43	43.5.47	43.5.47
052773	G3756	PRT-N	43	43.5.47	43.5.47
052774	G4100	V-PAI-2P	43	43.5.47	43.5.47
052775	G4459	ADV	43	43.5.47	43.5.47
052776	G3588	T-DPN	43	43.5.47	43.5.47
052777	G1699	S-1SDPN	43	43.5.47	43.5.47
052778	G4487	N-DPN	43	43.5.47	43.5.47
052779	G4100	V-FAI-2P	43	43.5.47	43.5.47
052780	G3326	PREP	43	43.6.1	43.6.1
052781	G3778	D-APN	43	43.6.1	43.6.1
052782	G565	V-2AAI-3S	43	43.6.1	43.6.1
052783	G3588	T-NSM	43	43.6.1	43.6.1
052784	G2424	N-NSM-P	43	43.6.1	43.6.1
052785	G4008	PREP	43	43.6.1	43.6.1
052786	G3588	T-GSF	43	43.6.1	43.6.1
052787	G2281	N-GSF	43	43.6.1	43.6.1
052788	G3588	T-GSF	43	43.6.1	43.6.1
052789	G1056	N-GSF-L	43	43.6.1	43.6.1
052790	G3588	T-GSF	43	43.6.1	43.6.1
052791	G5085	N-GSF-L	43	43.6.1	43.6.1
052792	G190	V-IAI-3S	43	43.6.2	43.6.2
052793	G1161	CONJ	43	43.6.2	43.6.2
052794	G846	P-DSM	43	43.6.2	43.6.2
052795	G3793	N-NSM	43	43.6.2	43.6.2
052796	G4183	A-NSM	43	43.6.2	43.6.2
052797	G3754	CONJ	43	43.6.2	43.6.2
052798	G2334	V-IAI-3P	43	43.6.2	43.6.2
052799	G3588	T-APN	43	43.6.2	43.6.2
052800	G4592	N-APN	43	43.6.2	43.6.2
052801	G3739	R-APN	43	43.6.2	43.6.2
052802	G4160	V-IAI-3S	43	43.6.2	43.6.2
052803	G1909	PREP	43	43.6.2	43.6.2
052804	G3588	T-GPM	43	43.6.2	43.6.2
052805	G770	V-PAP-GPM	43	43.6.2	43.6.2
052806	G424	V-2AAI-3S	43	43.6.3	43.6.3
052807	G1161	CONJ	43	43.6.3	43.6.3
052808	G1519	PREP	43	43.6.3	43.6.3
052809	G3588	T-ASN	43	43.6.3	43.6.3
052810	G3735	N-ASN	43	43.6.3	43.6.3
052811	G2424	N-NSM-P	43	43.6.3	43.6.3
052812	G2532	CONJ	43	43.6.3	43.6.3
052813	G1563	ADV	43	43.6.3	43.6.3
052814	G2521	V-INI-3S	43	43.6.3	43.6.3
052815	G3326	PREP	43	43.6.3	43.6.3
052816	G3588	T-GPM	43	43.6.3	43.6.3
052817	G3101	N-GPM	43	43.6.3	43.6.3
052818	G846	P-GSM	43	43.6.3	43.6.3
052819	G1510	V-IAI-3S	43	43.6.4	43.6.4
052820	G1161	CONJ	43	43.6.4	43.6.4
052821	G1451	ADV	43	43.6.4	43.6.4
052822	G3588	T-NSN	43	43.6.4	43.6.4
052823	G3957	N-NSN	43	43.6.4	43.6.4
052824	G3588	T-NSF	43	43.6.4	43.6.4
052825	G1859	N-NSF	43	43.6.4	43.6.4
052826	G3588	T-GPM	43	43.6.4	43.6.4
052827	G2453	A-GPM-PG	43	43.6.4	43.6.4
052828	G1869	V-AAP-NSM	43	43.6.5	43.6.5
052829	G3767	CONJ	43	43.6.5	43.6.5
052830	G3588	T-APM	43	43.6.5	43.6.5
052831	G3788	N-APM	43	43.6.5	43.6.5
052832	G3588	T-NSM	43	43.6.5	43.6.5
052833	G2424	N-NSM-P	43	43.6.5	43.6.5
052834	G2532	CONJ	43	43.6.5	43.6.5
052835	G2300	V-ADP-NSM	43	43.6.5	43.6.5
052836	G3754	CONJ	43	43.6.5	43.6.5
052837	G4183	A-NSM	43	43.6.5	43.6.5
052838	G3793	N-NSM	43	43.6.5	43.6.5
052839	G2064	V-PNI-3S	43	43.6.5	43.6.5
052840	G4314	PREP	43	43.6.5	43.6.5
052841	G846	P-ASM	43	43.6.5	43.6.5
052842	G3004	V-PAI-3S	43	43.6.5	43.6.5
052843	G4314	PREP	43	43.6.5	43.6.5
052844	G5376	N-ASM-P	43	43.6.5	43.6.5
052845	G4159	ADV	43	43.6.5	43.6.5
052846	G59	V-AAS-1P	43	43.6.5	43.6.5
052847	G740	N-APM	43	43.6.5	43.6.5
052848	G2443	CONJ	43	43.6.5	43.6.5
052849	G5315	V-AAS-3P	43	43.6.5	43.6.5
052850	G3778	D-NPM	43	43.6.5	43.6.5
052851	G3778	D-ASN	43	43.6.6	43.6.6
052852	G1161	CONJ	43	43.6.6	43.6.6
052853	G3004	V-IAI-3S	43	43.6.6	43.6.6
052854	G3985	V-PAP-NSM	43	43.6.6	43.6.6
052855	G846	P-ASM	43	43.6.6	43.6.6
052856	G846	P-NSM	43	43.6.6	43.6.6
052857	G1063	CONJ	43	43.6.6	43.6.6
052858	G1492	V-2LAI-3S	43	43.6.6	43.6.6
052859	G5101	I-ASN	43	43.6.6	43.6.6
052860	G3195	V-IAI-3S	43	43.6.6	43.6.6
052861	G4160	V-PAN	43	43.6.6	43.6.6
052862	G611	V-ADI-3S	43	43.6.7	43.6.7
052863	G846	P-DSM	43	43.6.7	43.6.7
052864	G3588	T-NSM	43	43.6.7	43.6.7
052865	G5376	N-NSM-P	43	43.6.7	43.6.7
052866	G1250	A-GPN	43	43.6.7	43.6.7
052867	G1220	N-GPN	43	43.6.7	43.6.7
052868	G740	N-NPM	43	43.6.7	43.6.7
052869	G3756	PRT-N	43	43.6.7	43.6.7
052870	G714	V-PAI-3P	43	43.6.7	43.6.7
052871	G846	P-DPM	43	43.6.7	43.6.7
052872	G2443	CONJ	43	43.6.7	43.6.7
052873	G1538	A-NSM	43	43.6.7	43.6.7
052874	G1024	A-ASN	43	43.6.7	43.6.7
052875	G5100	X-ASN	43	43.6.7	43.6.7
052876	G2983	V-2AAS-3S	43	43.6.7	43.6.7
052877	G3004	V-PAI-3S	43	43.6.8	43.6.8
052878	G846	P-DSM	43	43.6.8	43.6.8
052879	G1520	A-NSM	43	43.6.8	43.6.8
052880	G1537	PREP	43	43.6.8	43.6.8
052881	G3588	T-GPM	43	43.6.8	43.6.8
052882	G3101	N-GPM	43	43.6.8	43.6.8
052883	G846	P-GSM	43	43.6.8	43.6.8
052884	G406	N-NSM-P	43	43.6.8	43.6.8
052885	G3588	T-NSM	43	43.6.8	43.6.8
052886	G80	N-NSM	43	43.6.8	43.6.8
052887	G4613	N-GSM-P	43	43.6.8	43.6.8
052888	G4074	N-GSM-P	43	43.6.8	43.6.8
052889	G1510	V-PAI-3S	43	43.6.9	43.6.9
052890	G3808	N-NSN	43	43.6.9	43.6.9
052891	G5602	ADV	43	43.6.9	43.6.9
052892	G3739	R-NSM	43	43.6.9	43.6.9
052893	G2192	V-PAI-3S	43	43.6.9	43.6.9
052894	G4002	A-APM-NUI	43	43.6.9	43.6.9
052895	G740	N-APM	43	43.6.9	43.6.9
052896	G2916	A-APM	43	43.6.9	43.6.9
052897	G2532	CONJ	43	43.6.9	43.6.9
052898	G1417	A-APN-NUI	43	43.6.9	43.6.9
052899	G3795	N-APN	43	43.6.9	43.6.9
052900	G235	CONJ	43	43.6.9	43.6.9
052901	G3778	D-NPN	43	43.6.9	43.6.9
052902	G5101	I-NSN	43	43.6.9	43.6.9
052903	G1510	V-PAI-3S	43	43.6.9	43.6.9
052904	G1519	PREP	43	43.6.9	43.6.9
052905	G5118	D-APM	43	43.6.9	43.6.9
052906	G2036	V-2AAI-3S	43	43.6.10	43.6.10
052907	G3588	T-NSM	43	43.6.10	43.6.10
052908	G2424	N-NSM-P	43	43.6.10	43.6.10
052909	G4160	V-AAM-2P	43	43.6.10	43.6.10
052910	G3588	T-APM	43	43.6.10	43.6.10
052911	G444	N-APM	43	43.6.10	43.6.10
052912	G377	V-2AAN	43	43.6.10	43.6.10
052913	G1510	V-IAI-3S	43	43.6.10	43.6.10
052914	G1161	CONJ	43	43.6.10	43.6.10
052915	G5528	N-NSM	43	43.6.10	43.6.10
052916	G4183	A-NSM	43	43.6.10	43.6.10
052917	G1722	PREP	43	43.6.10	43.6.10
052918	G3588	T-DSM	43	43.6.10	43.6.10
052919	G5117	N-DSM	43	43.6.10	43.6.10
052920	G377	V-2AAI-3P	43	43.6.10	43.6.10
052921	G3767	CONJ	43	43.6.10	43.6.10
052922	G3588	T-NPM	43	43.6.10	43.6.10
052923	G435	N-NPM	43	43.6.10	43.6.10
052924	G3588	T-ASM	43	43.6.10	43.6.10
052925	G706	N-ASM	43	43.6.10	43.6.10
052926	G5613	ADV	43	43.6.10	43.6.10
052927	G4000	A-NPM	43	43.6.10	43.6.10
052928	G2983	V-2AAI-3S	43	43.6.11	43.6.11
052929	G3767	CONJ	43	43.6.11	43.6.11
052930	G3588	T-APM	43	43.6.11	43.6.11
052931	G740	N-APM	43	43.6.11	43.6.11
052932	G3588	T-NSM	43	43.6.11	43.6.11
052933	G2424	N-NSM-P	43	43.6.11	43.6.11
052934	G2532	CONJ	43	43.6.11	43.6.11
052935	G2168	V-AAP-NSM	43	43.6.11	43.6.11
052936	G1239	V-AAI-3S	43	43.6.11	43.6.11
052937	G3588	T-DPM	43	43.6.11	43.6.11
052938	G345	V-PNP-DPM	43	43.6.11	43.6.11
052939	G3668	ADV	43	43.6.11	43.6.11
052940	G2532	CONJ	43	43.6.11	43.6.11
052941	G1537	PREP	43	43.6.11	43.6.11
052942	G3588	T-GPN	43	43.6.11	43.6.11
052943	G3795	N-GPN	43	43.6.11	43.6.11
052944	G3745	K-ASN	43	43.6.11	43.6.11
052945	G2309	V-IAI-3P	43	43.6.11	43.6.11
052946	G5613	CONJ	43	43.6.12	43.6.12
052947	G1161	CONJ	43	43.6.12	43.6.12
052948	G1705	V-API-3P	43	43.6.12	43.6.12
052949	G3004	V-PAI-3S	43	43.6.12	43.6.12
052950	G3588	T-DPM	43	43.6.12	43.6.12
052951	G3101	N-DPM	43	43.6.12	43.6.12
052952	G846	P-GSM	43	43.6.12	43.6.12
052953	G4863	V-2AAM-2P	43	43.6.12	43.6.12
052954	G3588	T-APN	43	43.6.12	43.6.12
052955	G4052	V-AAP-APN	43	43.6.12	43.6.12
052956	G2801	N-APN	43	43.6.12	43.6.12
052957	G2443	CONJ	43	43.6.12	43.6.12
052958	G3361	PRT-N	43	43.6.12	43.6.12
052959	G5100	X-NSN	43	43.6.12	43.6.12
052960	G622	V-2AMS-3S	43	43.6.12	43.6.12
052961	G4863	V-2AAI-3P	43	43.6.13	43.6.13
052962	G3767	CONJ	43	43.6.13	43.6.13
052963	G2532	CONJ	43	43.6.13	43.6.13
052964	G1072	V-AAI-3P	43	43.6.13	43.6.13
052965	G1427	A-APM-NUI	43	43.6.13	43.6.13
052966	G2894	N-APM	43	43.6.13	43.6.13
052967	G2801	N-GPN	43	43.6.13	43.6.13
052968	G1537	PREP	43	43.6.13	43.6.13
052969	G3588	T-GPM	43	43.6.13	43.6.13
052970	G4002	A-GPM-NUI	43	43.6.13	43.6.13
052971	G740	N-GPM	43	43.6.13	43.6.13
052972	G3588	T-GPM	43	43.6.13	43.6.13
052973	G2916	A-GPM	43	43.6.13	43.6.13
052974	G3739	R-NPN	43	43.6.13	43.6.13
052975	G4052	V-AAI-3P	43	43.6.13	43.6.13
052976	G3588	T-DPM	43	43.6.13	43.6.13
052977	G977	V-RAP-DPM	43	43.6.13	43.6.13
052978	G3588	T-NPM	43	43.6.14	43.6.14
052979	G3767	CONJ	43	43.6.14	43.6.14
052980	G444	N-NPM	43	43.6.14	43.6.14
052981	G1492	V-2AAP-NPM	43	43.6.14	43.6.14
052982	G3739	R-ASN	43	43.6.14	43.6.14
052983	G4160	V-AAI-3S	43	43.6.14	43.6.14
052984	G4592	N-ASN	43	43.6.14	43.6.14
052985	G3004	V-IAI-3P	43	43.6.14	43.6.14
052986	G3754	CONJ	43	43.6.14	43.6.14
052987	G3778	D-NSM	43	43.6.14	43.6.14
052988	G1510	V-PAI-3S	43	43.6.14	43.6.14
052989	G230	ADV	43	43.6.14	43.6.14
052990	G3588	T-NSM	43	43.6.14	43.6.14
052991	G4396	N-NSM	43	43.6.14	43.6.14
052992	G3588	T-NSM	43	43.6.14	43.6.14
052993	G2064	V-PNP-NSM	43	43.6.14	43.6.14
052994	G1519	PREP	43	43.6.14	43.6.14
052995	G3588	T-ASM	43	43.6.14	43.6.14
052996	G2889	N-ASM	43	43.6.14	43.6.14
052997	G2424	N-NSM-P	43	43.6.15	43.6.15
052998	G3767	CONJ	43	43.6.15	43.6.15
052999	G1097	V-2AAP-NSM	43	43.6.15	43.6.15
053000	G3754	CONJ	43	43.6.15	43.6.15
053001	G3195	V-PAI-3P	43	43.6.15	43.6.15
053002	G2064	V-PNN	43	43.6.15	43.6.15
053003	G2532	CONJ	43	43.6.15	43.6.15
053004	G726	V-PAN	43	43.6.15	43.6.15
053005	G846	P-ASM	43	43.6.15	43.6.15
053006	G2443	CONJ	43	43.6.15	43.6.15
053007	G4160	V-AAS-3P	43	43.6.15	43.6.15
053008	G935	N-ASM	43	43.6.15	43.6.15
053009	G402	V-AAI-3S	43	43.6.15	43.6.15
053010	G3825	ADV	43	43.6.15	43.6.15
053011	G1519	PREP	43	43.6.15	43.6.15
053012	G3588	T-ASN	43	43.6.15	43.6.15
053013	G3735	N-ASN	43	43.6.15	43.6.15
053014	G846	P-NSM	43	43.6.15	43.6.15
053015	G3441	A-NSM	43	43.6.15	43.6.15
053016	G5613	CONJ	43	43.6.16	43.6.16
053017	G1161	CONJ	43	43.6.16	43.6.16
053018	G3798	A-NSF	43	43.6.16	43.6.16
053019	G1096	V-2ADI-3S	43	43.6.16	43.6.16
053020	G2597	V-2AAI-3P	43	43.6.16	43.6.16
053021	G3588	T-NPM	43	43.6.16	43.6.16
053022	G3101	N-NPM	43	43.6.16	43.6.16
053023	G846	P-GSM	43	43.6.16	43.6.16
053024	G1909	PREP	43	43.6.16	43.6.16
053025	G3588	T-ASF	43	43.6.16	43.6.16
053026	G2281	N-ASF	43	43.6.16	43.6.16
053027	G2532	CONJ	43	43.6.17	43.6.17
053028	G1684	V-2AAP-NPM	43	43.6.17	43.6.17
053029	G1519	PREP	43	43.6.17	43.6.17
053030	G4143	N-ASN	43	43.6.17	43.6.17
053031	G2064	V-INI-3P	43	43.6.17	43.6.17
053032	G4008	PREP	43	43.6.17	43.6.17
053033	G3588	T-GSF	43	43.6.17	43.6.17
053034	G2281	N-GSF	43	43.6.17	43.6.17
053035	G1519	PREP	43	43.6.17	43.6.17
053036	G2584	N-ASF-L	43	43.6.17	43.6.17
053037	G2532	CONJ	43	43.6.17	43.6.17
053038	G4653	N-NSF	43	43.6.17	43.6.17
053039	G2235	ADV	43	43.6.17	43.6.17
053040	G1096	V-2LAI-3S	43	43.6.17	43.6.17
053041	G2532	CONJ	43	43.6.17	43.6.17
053042	G3768	ADV	43	43.6.17	43.6.17
053043	G2064	V-2LAI-3S	43	43.6.17	43.6.17
053044	G4314	PREP	43	43.6.17	43.6.17
053045	G846	P-APM	43	43.6.17	43.6.17
053046	G3588	T-NSM	43	43.6.17	43.6.17
053047	G2424	N-NSM-P	43	43.6.17	43.6.17
053048	G3588	T-NSF	43	43.6.18	43.6.18
053049	G5037	CONJ	43	43.6.18	43.6.18
053050	G2281	N-NSF	43	43.6.18	43.6.18
053051	G417	N-GSM	43	43.6.18	43.6.18
053052	G3173	A-GSM	43	43.6.18	43.6.18
053053	G4154	V-PAP-GSM	43	43.6.18	43.6.18
053054	G1326	V-IPI-3S	43	43.6.18	43.6.18
053055	G1643	V-RAP-NPM	43	43.6.19	43.6.19
053056	G3767	CONJ	43	43.6.19	43.6.19
053057	G5613	ADV	43	43.6.19	43.6.19
053058	G4712	N-APM	43	43.6.19	43.6.19
053059	G1501	A-APM-NUI	43	43.6.19	43.6.19
053060	G4002	A-APM-NUI	43	43.6.19	43.6.19
053061	G2228	CONJ	43	43.6.19	43.6.19
053062	G5144	A-APM-NUI	43	43.6.19	43.6.19
053063	G2334	V-PAI-3P	43	43.6.19	43.6.19
053064	G3588	T-ASM	43	43.6.19	43.6.19
053065	G2424	N-ASM-P	43	43.6.19	43.6.19
053066	G4043	V-PAP-ASM	43	43.6.19	43.6.19
053067	G1909	PREP	43	43.6.19	43.6.19
053068	G3588	T-GSF	43	43.6.19	43.6.19
053069	G2281	N-GSF	43	43.6.19	43.6.19
053070	G2532	CONJ	43	43.6.19	43.6.19
053071	G1451	PREP	43	43.6.19	43.6.19
053072	G3588	T-GSN	43	43.6.19	43.6.19
053073	G4143	N-GSN	43	43.6.19	43.6.19
053074	G1096	V-PNP-ASM	43	43.6.19	43.6.19
053075	G2532	CONJ	43	43.6.19	43.6.19
053076	G5399	V-AOI-3P	43	43.6.19	43.6.19
053077	G3588	T-NSM	43	43.6.20	43.6.20
053078	G1161	CONJ	43	43.6.20	43.6.20
053079	G3004	V-PAI-3S	43	43.6.20	43.6.20
053080	G846	P-DPM	43	43.6.20	43.6.20
053081	G1473	P-1NS	43	43.6.20	43.6.20
053082	G1510	V-PAI-1S	43	43.6.20	43.6.20
053083	G3361	PRT-N	43	43.6.20	43.6.20
053084	G5399	V-PNM-2P	43	43.6.20	43.6.20
053085	G2309	V-IAI-3P	43	43.6.21	43.6.21
053086	G3767	CONJ	43	43.6.21	43.6.21
053087	G2983	V-2AAN	43	43.6.21	43.6.21
053088	G846	P-ASM	43	43.6.21	43.6.21
053089	G1519	PREP	43	43.6.21	43.6.21
053090	G3588	T-ASN	43	43.6.21	43.6.21
053091	G4143	N-ASN	43	43.6.21	43.6.21
053092	G2532	CONJ	43	43.6.21	43.6.21
053093	G2112	ADV	43	43.6.21	43.6.21
053094	G1096	V-2ADI-3S	43	43.6.21	43.6.21
053095	G3588	T-NSN	43	43.6.21	43.6.21
053096	G4143	N-NSN	43	43.6.21	43.6.21
053097	G1909	PREP	43	43.6.21	43.6.21
053098	G3588	T-GSF	43	43.6.21	43.6.21
053099	G1093	N-GSF	43	43.6.21	43.6.21
053100	G1519	PREP	43	43.6.21	43.6.21
053101	G3739	R-ASF	43	43.6.21	43.6.21
053102	G5217	V-IAI-3P	43	43.6.21	43.6.21
053103	G3588	T-DSF	43	43.6.22	43.6.22
053104	G1887	ADV	43	43.6.22	43.6.22
053105	G3588	T-NSM	43	43.6.22	43.6.22
053106	G3793	N-NSM	43	43.6.22	43.6.22
053107	G3588	T-NSM	43	43.6.22	43.6.22
053108	G2476	V-RAP-NSM	43	43.6.22	43.6.22
053109	G4008	PREP	43	43.6.22	43.6.22
053110	G3588	T-GSF	43	43.6.22	43.6.22
053111	G2281	N-GSF	43	43.6.22	43.6.22
053112	G1492	V-2AAI-3P	43	43.6.22	43.6.22
053113	G3754	CONJ	43	43.6.22	43.6.22
053114	G4142	N-NSN	43	43.6.22	43.6.22
053115	G243	A-NSN	43	43.6.22	43.6.22
